ORDR-Num,Generic Name,Trade Name,Date Designated,Orphan Designation,Orphan Designation Status,FDA Orphan Approval Status,Approved Labeled Indication,Marketing Approval Date,Exclusivity End Date,Exclusivity Protected Indication *,Sponsor Company,Sponsor Address 1,Sponsor Address 2,Sponsor City,Sponsor State,Sponsor Zip,Sponsor Country,CF Grid Key,Good,Rare Disease,GARD_ID,UNII,Gene,UniProt,Family,Name,DrugBank gene1,DrugBank gene2,DrugBank gene3,MOA Long,Targets (NPC),MOA
4398,progesterone,,12/22/94,Establishment and maintenance of pregnancy in women undergoing in vitro fertilization or embryo transfer procedures.,Designated,Not FDA Approved for Orphan Indication,,,,,"Watson Laboratories, Inc.",311 Bonnie Circle,,Corona,California,91720,United States,82694,FALSE,,,4G7DS2Q64Y,,,,,,,,"Progesterone binds and activates its nuclear receptor, _PR_, which plays an important part in the signaling of stimuli that maintain the endometrium during its preparation for pregnancy.%0A%0AProgesterone receptor (PR) is a member of the nuclear/steroid hormone receptor (SHR) family of ligand-dependent transcription factors that is expressed primarily in female reproductive tissue as well as the central nervous system. As a result of its binding its associated steroid hormone, progesterone, the progesterone receptor (PR) modulates the expression of genes that regulate the development, differentiation, and proliferation of target tissues [A175666]. In humans, PR is found to be highly expressed in the stromal (connective tissue) cells during the secretory phase and during pregnancy [A175651]. %0A%0AProgesterone may prevent pregnancy by changing the consistency of cervical mucus to be unfavorable for sperm penetration, and by inhibiting follicle-stimulating hormone (FSH), which normally causes ovulation.  With perfect use, the first-year failure rate for progestin-only oral contraceptives is approximately 0.5%. The typical failure rate, however, is estimated to be approximately 5%, due to late or missed pills [F3904].",ESR1|CYP2C19|OPRK1|CYP17A1|NR3C2|CATSPER1|CATSPER2|CATSPER3|CATSPER4|PGR|TRPC5,progesterone receptor agonist
4399,progesterone,,6/3/20,Treatment of ocular graft versus host disease,Designated,Not FDA Approved for Orphan Indication,,,,,"GLIA, LLC",134 Saint Botolph Street,,Boston,Massachusetts,2115,United States,664818,FALSE,,,4G7DS2Q64Y,,,,,,,,"Progesterone binds and activates its nuclear receptor, _PR_, which plays an important part in the signaling of stimuli that maintain the endometrium during its preparation for pregnancy.%0A%0AProgesterone receptor (PR) is a member of the nuclear/steroid hormone receptor (SHR) family of ligand-dependent transcription factors that is expressed primarily in female reproductive tissue as well as the central nervous system. As a result of its binding its associated steroid hormone, progesterone, the progesterone receptor (PR) modulates the expression of genes that regulate the development, differentiation, and proliferation of target tissues [A175666]. In humans, PR is found to be highly expressed in the stromal (connective tissue) cells during the secretory phase and during pregnancy [A175651]. %0A%0AProgesterone may prevent pregnancy by changing the consistency of cervical mucus to be unfavorable for sperm penetration, and by inhibiting follicle-stimulating hormone (FSH), which normally causes ovulation.  With perfect use, the first-year failure rate for progestin-only oral contraceptives is approximately 0.5%. The typical failure rate, however, is estimated to be approximately 5%, due to late or missed pills [F3904].",ESR1|CYP2C19|OPRK1|CYP17A1|NR3C2|CATSPER1|CATSPER2|CATSPER3|CATSPER4|PGR|TRPC5,progesterone receptor agonist
4400,progesterone,,9/3/09,For early intervention in the treatment of moderate to severe closed-head traumatic brain injury,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"BHR Pharma, LLC",607 Herndon Parkway,Suite 110,Herndon,Virginia,20170,United States,284809,FALSE,,,4G7DS2Q64Y,,,,,,,,"Progesterone binds and activates its nuclear receptor, _PR_, which plays an important part in the signaling of stimuli that maintain the endometrium during its preparation for pregnancy.%0A%0AProgesterone receptor (PR) is a member of the nuclear/steroid hormone receptor (SHR) family of ligand-dependent transcription factors that is expressed primarily in female reproductive tissue as well as the central nervous system. As a result of its binding its associated steroid hormone, progesterone, the progesterone receptor (PR) modulates the expression of genes that regulate the development, differentiation, and proliferation of target tissues [A175666]. In humans, PR is found to be highly expressed in the stromal (connective tissue) cells during the secretory phase and during pregnancy [A175651]. %0A%0AProgesterone may prevent pregnancy by changing the consistency of cervical mucus to be unfavorable for sperm penetration, and by inhibiting follicle-stimulating hormone (FSH), which normally causes ovulation.  With perfect use, the first-year failure rate for progestin-only oral contraceptives is approximately 0.5%. The typical failure rate, however, is estimated to be approximately 5%, due to late or missed pills [F3904].",ESR1|CYP2C19|OPRK1|CYP17A1|NR3C2|CATSPER1|CATSPER2|CATSPER3|CATSPER4|PGR|TRPC5,progesterone receptor agonist
4411,propranolol,HEMANGEOL,9/5/08,Treatment of proliferating infantile hemangiomas requiring systemic therapy,Designated/Approved,,Treatment of proliferating infantile hemangioma requiring systemic therapy., 03/14/2014 , 03/14/2021 ,Treatment of proliferating infantile hemangioma requiring systemic therapy.,Pierre Fabre Dermatologie,"8 Campus Drive, 2nd Floor",,Parsippany,New Jersey,7054,United States,266708,FALSE,,,9Y8NXQ24VQ,,,,,,,,"Propranolol is a nonselective β-adrenergic receptor antagonist.[A179902] Blocking of these receptors leads to vasoconstriction, inhibition of angiogenic factors like vascular endothelial growth factor (VEGF) and basic growth factor of fibroblasts (bFGF), induction of apoptosis of endothelial cells, as well as down regulation of the renin-angiotensin-aldosterone system.[A179902]",,adrenergic receptor antagonist
4410,Propranolol,,8/23/19,Treatment of retinopathy of prematurity,Designated,Not FDA Approved for Orphan Indication,,,,,"Recordati Rare Diseases, SARL","Immeuble le ""Wilson""",70 Avenue du General de Gaulle,Puteaux,,,France,703319,FALSE,,,9Y8NXQ24VQ,,,,,,,,"Propranolol is a nonselective β-adrenergic receptor antagonist.[A179902] Blocking of these receptors leads to vasoconstriction, inhibition of angiogenic factors like vascular endothelial growth factor (VEGF) and basic growth factor of fibroblasts (bFGF), induction of apoptosis of endothelial cells, as well as down regulation of the renin-angiotensin-aldosterone system.[A179902]",,adrenergic receptor antagonist
2241,epoprostenol,Flolan,3/22/99,Treatment of secondary pulmonary hypertension due to intrinsic precapillary pulmonary vascular disease.,Designated/Approved,,, 04/14/2000 , 04/14/2007 ,,GlaxoSmithKline,2301 Renaissance Blvd,P. O. Box 61540,King of Prussia,Pennsylvania,19406,United States,121698,FALSE,,,DCR9Z582X0,,,,,,,,"Prostaglandins are present in most body tissues and fluids and mediate many biological functions. Epoprostenol (PGI2) is a member of the family of prostaglandins that is derived from arachidonic acid. The major pharmacological actions of epoprostenol is ultimately inhibition of platelet aggregation. Prostacycline (PGI2) from endothelial cells activate G protein-coupled receptors on platelets and endothelial cells. This activation causes adenylate cyclase to produce cyclic AMP which inhibits further platelet activation and activates protein kinase A. Cyclic AMP also prevents coagulation by preventing an increase in intracellular calcium from thromboxane A2 binding. PKA then continues the cascade by phosphorylating and inhibiting myosin light-chain kinase which leads to smooth muscle relaxation and vasodilation. Notably, PGI2 and TXA2 work as physiological antagonists.",PTGIR|PTGIS|PTGER4|PTGER1|P2RY12,prostacyclin analog
2240,epoprostenol,,4/20/20,Treatment of Frostbite,Designated,Not FDA Approved for Orphan Indication,,,,,"Aurora Research Institute, LLC",960 N 12th St,Discovery Lab,Milwaukee,Wisconsin,53233,United States,705119,FALSE,,,DCR9Z582X0,,,,,,,,"Prostaglandins are present in most body tissues and fluids and mediate many biological functions. Epoprostenol (PGI2) is a member of the family of prostaglandins that is derived from arachidonic acid. The major pharmacological actions of epoprostenol is ultimately inhibition of platelet aggregation. Prostacycline (PGI2) from endothelial cells activate G protein-coupled receptors on platelets and endothelial cells. This activation causes adenylate cyclase to produce cyclic AMP which inhibits further platelet activation and activates protein kinase A. Cyclic AMP also prevents coagulation by preventing an increase in intracellular calcium from thromboxane A2 binding. PKA then continues the cascade by phosphorylating and inhibiting myosin light-chain kinase which leads to smooth muscle relaxation and vasodilation. Notably, PGI2 and TXA2 work as physiological antagonists.",PTGIR|PTGIS|PTGER4|PTGER1|P2RY12,prostacyclin analog
2239,Epoprostenol,,10/29/84,Replacement of heparin in patients requiring hemodialysis and who are at increased risk of hemorrhage.,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,Upjohn Company,301 Henrietta Street,,Kalamazoo,Michigan,49001,United States,2884,FALSE,,,DCR9Z582X0,,,,,,,,"Prostaglandins are present in most body tissues and fluids and mediate many biological functions. Epoprostenol (PGI2) is a member of the family of prostaglandins that is derived from arachidonic acid. The major pharmacological actions of epoprostenol is ultimately inhibition of platelet aggregation. Prostacycline (PGI2) from endothelial cells activate G protein-coupled receptors on platelets and endothelial cells. This activation causes adenylate cyclase to produce cyclic AMP which inhibits further platelet activation and activates protein kinase A. Cyclic AMP also prevents coagulation by preventing an increase in intracellular calcium from thromboxane A2 binding. PKA then continues the cascade by phosphorylating and inhibiting myosin light-chain kinase which leads to smooth muscle relaxation and vasodilation. Notably, PGI2 and TXA2 work as physiological antagonists.",PTGIR|PTGIS|PTGER4|PTGER1|P2RY12,prostacyclin analog
2242,Epoprostenol,,3/29/84,Replacement of heparin in patients requiring hemodialysis and who are at risk of hemmorrage,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,Glaxo Wellcome Inc.,5 Moore Drive,,Research Triangle Park,North Carolina,27709,United States,783,FALSE,,,DCR9Z582X0,,,,,,,,"Prostaglandins are present in most body tissues and fluids and mediate many biological functions. Epoprostenol (PGI2) is a member of the family of prostaglandins that is derived from arachidonic acid. The major pharmacological actions of epoprostenol is ultimately inhibition of platelet aggregation. Prostacycline (PGI2) from endothelial cells activate G protein-coupled receptors on platelets and endothelial cells. This activation causes adenylate cyclase to produce cyclic AMP which inhibits further platelet activation and activates protein kinase A. Cyclic AMP also prevents coagulation by preventing an increase in intracellular calcium from thromboxane A2 binding. PKA then continues the cascade by phosphorylating and inhibiting myosin light-chain kinase which leads to smooth muscle relaxation and vasodilation. Notably, PGI2 and TXA2 work as physiological antagonists.",PTGIR|PTGIS|PTGER4|PTGER1|P2RY12,prostacyclin analog
4816,Rintatolimod,,12/17/20,Treatment of Pancreatic Cancer,Designated,Not FDA Approved for Orphan Indication,,,,,AIM ImmunoTech Inc.,2117 SW Highway 484,,Ocala,Florida,34473,United States,785520,FALSE,,,9XW757O13D,,,,,,,,"Protein kinases play important roles in cellular function, and their dysregulation can lead to carcinogenesis.[A203114] Ripretinib inhibits protein kinases including wild type and mutant platelet-derived growth factor receptor A (PDGFRA) and KIT that cause the majority of gastrointestinal stromal tumor (GIST).[A203096] In vitro, ripretinib has been shown to inhibit PDGFRB, BRAF, VEGF, and TIE2 genes.[A189339,A203063,L13769] %0A%0ARipretinib binds to KIT and PDGFRA receptors with mutations on the exons 9, 11, 13, 14, 17 and 18 (for KIT mutations), and exons 12, 14 and 18 (for PDGFRA mutations).[A203060] The “switch pocket” of a protein kinase is normally bound to the activation loop, acting as an “on-off switch” of a kinase.   Ripretinib boasts a unique dual mechanism of action of binding to the kinase switch pocket as well as the activation loop, thereby turning off the kinase and its ability to cause dysregulated cell growth.[A203060,L13811]%0A%0A",,
3150,KIT and PDGFR inhibitor,,8/7/17,Treatment of glioblastoma multiforme and anaplastic astrocytomas,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"Deciphera Pharmaceuticals, LLC",200 Smith Street,,Waltham,Massachusetts,2451,United States,597617,FALSE,,,9XW757O13D,,,,,,,,"Protein kinases play important roles in cellular function, and their dysregulation can lead to carcinogenesis.[A203114] Ripretinib inhibits protein kinases including wild type and mutant platelet-derived growth factor receptor A (PDGFRA) and KIT that cause the majority of gastrointestinal stromal tumor (GIST).[A203096] In vitro, ripretinib has been shown to inhibit PDGFRB, BRAF, VEGF, and TIE2 genes.[A189339,A203063,L13769] %0A%0ARipretinib binds to KIT and PDGFRA receptors with mutations on the exons 9, 11, 13, 14, 17 and 18 (for KIT mutations), and exons 12, 14 and 18 (for PDGFRA mutations).[A203060] The “switch pocket” of a protein kinase is normally bound to the activation loop, acting as an “on-off switch” of a kinase.   Ripretinib boasts a unique dual mechanism of action of binding to the kinase switch pocket as well as the activation loop, thereby turning off the kinase and its ability to cause dysregulated cell growth.[A203060,L13811]%0A%0A",,
